source,target,weight
北京,漯河,0.00033909799932180403
北京,漳州,0.00033909799932180403
北京,漳州,0.0006781959986436081
北京,漳州,0.003051881993896236
北京,潍坊,0.00339097999321804
北京,潍坊,0.020006781959986435
北京,潍坊,0.023397761953204477
北京,潍坊,0.04611732790776534
北京,濮阳,0.003051881993896236
北京,烟台,0.01356391997287216
北京,烟台,0.019328585961342827
北京,烟台,0.023397761953204477
北京,烟台,0.10478128179043744
北京,焦作,0.0006781959986436081
北京,焦作,0.0
北京,牡丹江,0.001017293997965412
北京,牡丹江,0.003051881993896236
北京,牡丹江,0.004069175991861648
北京,玉林,0.00033909799932180403
北京,玉树藏族自治州,0.0
北京,玉溪,0.0
北京,珠海,0.01186842997626314
北京,珠海,0.012885723974228552
北京,珠海,0.04001356391997287
北京,珠海,0.10851135978297728
北京,甘孜藏族自治州,0.0
北京,白城,0.0013563919972872161
北京,白山,0.003051881993896236
北京,白山,0.0006781959986436081
北京,白山,0.00033909799932180403
北京,白银,0.00169548999660902
北京,益阳,0.0013563919972872161
北京,盐城,0.002373685995252628
北京,盐城,0.014581213970837573
北京,盐城,0.012546625974906748
北京,盘锦,0.00033909799932180403
北京,盘锦,0.0027127839945744322
北京,盘锦,0.003730077992539844
北京,眉山,0.003051881993896236
北京,石嘴山,0.001017293997965412
北京,石家庄,0.02034587995930824
北京,石家庄,0.06985418786029163
北京,石家庄,0.09935571380128858
北京,石家庄,0.13157002373685994
北京,福州,0.002373685995252628
北京,福州,0.013224821973550356
北京,福州,0.043404543913190916
北京,福州,0.06035944387928111
北京,秦皇岛,0.004747371990505256
北京,秦皇岛,0.01627670396744659
北京,秦皇岛,0.017633095964733808
北京,红河哈尼族彝族自治州,0.00033909799932180403
北京,绍兴,0.0006781959986436081
北京,绍兴,0.0169548999660902
北京,绍兴,0.008816547982366904
北京,绍兴,0.013224821973550356
北京,绥化,0.0027127839945744322
北京,绥化,0.01593760596812479
北京,绵阳,0.00033909799932180403
北京,绵阳,0.0006781959986436081
北京,绵阳,0.00169548999660902
北京,绵阳,0.0013563919972872161
北京,聊城,0.0054255679891488644
北京,聊城,0.004408273991183452
北京,肇庆,0.001017293997965412
北京,自贡,0.002034587995930824
北京,舟山,0.00508646998982706
北京,舟山,0.0006781959986436081
北京,舟山,0.0054255679891488644
北京,芜湖,0.009155645981688708
北京,芜湖,0.008138351983723296
北京,芜湖,0.031197015937605967
北京,芜湖,0.07256697185486606
北京,苏州,0.034927093930145814
北京,苏州,0.08816547982366904
北京,苏州,0.13835198372329605
北京,苏州,0.17633095964733808
北京,荆州,0.00339097999321804
北京,荆门,0.00033909799932180403
北京,荆门,0.00033909799932180403
北京,荆门,0.005764665988470668
北京,莱芜,0.0006781959986436081
北京,莱芜,0.00033909799932180403
北京,莱芜,0.00169548999660902
北京,菏泽,0.002373685995252628
北京,菏泽,0.006103763987792472
北京,菏泽,0.011529331976941335
北京,萍乡,0.002034587995930824
北京,萍乡,0.002034587995930824
北京,萍乡,0.004069175991861648
北京,营口,0.010851135978297729
北京,营口,0.00169548999660902
北京,葫芦岛,0.00033909799932180403
北京,葫芦岛,0.00033909799932180403
北京,葫芦岛,0.00508646998982706
北京,衡水,0.009494743981010512
北京,衡水,0.00678195998643608
北京,衡阳,0.004408273991183452
北京,衡阳,0.003730077992539844
北京,衢州,0.00508646998982706
北京,衢州,0.00678195998643608
北京,襄阳,0.00169548999660902
北京,襄阳,0.0006781959986436081
北京,襄阳,0.0006781959986436081
北京,襄阳,0.008816547982366904
北京,西双版纳傣族自治州,0.0013563919972872161
北京,西宁,0.002034587995930824
北京,西宁,0.0013563919972872161
北京,西宁,0.002373685995252628
北京,西宁,0.00678195998643608
北京,西安,0.014242115971515769
北京,西安,0.03763987792472025
北京,西安,0.10342488979315022
北京,西安,0.14988131570023736
北京,许昌,0.001017293997965412
北京,许昌,0.004069175991861648
北京,贵阳,0.0013563919972872161
北京,贵阳,0.012885723974228552
北京,贵阳,0.02814513394370973
北京,贵阳,0.029501525940996948
北京,赣州,0.003730077992539844
北京,赣州,0.0006781959986436081
北京,赣州,0.003730077992539844
北京,赣州,0.015259409969481181
北京,赤峰,0.0027127839945744322
北京,赤峰,0.012546625974906748
北京,赤峰,0.011190233977619531
北京,辽源,0.002373685995252628
北京,达州,0.029162427941675145
北京,运城,0.0006781959986436081
北京,运城,0.00678195998643608
北京,运城,0.004747371990505256
北京,连云港,0.00033909799932180403
北京,连云港,0.0027127839945744322
北京,通辽,0.00169548999660902
北京,通辽,0.0027127839945744322
北京,通辽,0.004408273991183452
北京,遵义,0.00033909799932180403
北京,遵义,0.006103763987792472
北京,邢台,0.003051881993896236
北京,邢台,0.004069175991861648
北京,邢台,0.011529331976941335
北京,邢台,0.02204136995591726
北京,邯郸,0.005764665988470668
北京,邯郸,0.012546625974906748
北京,邯郸,0.014242115971515769
北京,邯郸,0.026788741946422515
北京,邵阳,0.0006781959986436081
北京,邵阳,0.00033909799932180403
北京,郑州,0.01186842997626314
北京,郑州,0.06476771787046456
北京,郑州,0.13224821973550355
北京,郑州,0.17599186164801628
北京,郴州,0.002034587995930824
北京,鄂尔多斯,0.004747371990505256
北京,鄂尔多斯,0.017293997965412006
北京,鄂尔多斯,0.021702271956595458
北京,酒泉,0.003051881993896236
北京,酒泉,0.006442861987114276
北京,酒泉,0.004069175991861648
北京,重庆,0.026449643947100712
北京,重庆,0.04442183791115632
北京,重庆,0.07358426585283147
北京,重庆,0.0929128518141743
北京,金华,0.002373685995252628
北京,金华,0.01186842997626314
北京,金华,0.020006781959986435
北京,金华,0.0423872499152255
北京,钦州,0.0027127839945744322
北京,铜仁,0.00169548999660902
北京,铜仁,0.003051881993896236
北京,银川,0.006103763987792472
北京,银川,0.01593760596812479
北京,银川,0.03628348592743303
北京,银川,0.04374364191251272
北京,锡林郭勒盟,0.007799253984401492
北京,锡林郭勒盟,0.004747371990505256
北京,锡林郭勒盟,0.01017293997965412
北京,锦州,0.00033909799932180403
北京,锦州,0.004408273991183452
北京,锦州,0.003730077992539844
北京,镇江,0.0013563919972872161
北京,镇江,0.0054255679891488644
北京,镇江,0.009494743981010512
北京,长春,0.00508646998982706
北京,长春,0.020684977958630044
北京,长春,0.04747371990505256
北京,长春,0.06442861987114276
北京,长沙,0.01186842997626314
北京,长沙,0.033231603933536795
北京,长沙,0.09121736181756528
北京,长沙,0.14106476771787047
北京,长治,0.0006781959986436081
北京,长治,0.0013563919972872161
北京,长治,0.001017293997965412
北京,阜新,0.00033909799932180403
北京,阜阳,0.00033909799932180403
北京,阜阳,0.00033909799932180403
北京,阜阳,0.00169548999660902
北京,阜阳,0.001017293997965412
北京,阳泉,0.003051881993896236
北京,阳泉,0.00033909799932180403
北京,阳泉,0.00033909799932180403
北京,阿克苏地区,0.00033909799932180403
北京,阿勒泰地区,0.0013563919972872161
北京,阿勒泰地区,0.00033909799932180403
北京,阿拉善盟,0.0013563919972872161
北京,阿拉善盟,0.0013563919972872161
北京,陇南,0.00033909799932180403
北京,随州,0.0027127839945744322
北京,雅安,0.00033909799932180403
北京,青岛,0.02271956595456087
北京,青岛,0.05391658189216684
北京,青岛,0.09766022380467955
北京,青岛,0.2126144455747711
北京,鞍山,0.00339097999321804
北京,鞍山,0.002034587995930824
北京,马鞍山,0.00169548999660902
北京,马鞍山,0.00033909799932180403
北京,马鞍山,0.007460155985079688
北京,驻马店,0.00033909799932180403
北京,驻马店,0.004747371990505256
北京,驻马店,0.0027127839945744322
北京,鹤壁,0.00033909799932180403
北京,鹰潭,0.01017293997965412
北京,鹰潭,0.008816547982366904
北京,鹰潭,0.014920311970159377
北京,鹰潭,0.024754153950491693
北京,黄冈,0.002373685995252628
北京,黄冈,0.002034587995930824
北京,黄冈,0.001017293997965412
北京,黄冈,0.004747371990505256
北京,黄山,0.004069175991861648
北京,黄石,0.00169548999660902
北京,黄石,0.003730077992539844
北京,黄石,0.0006781959986436081
北京,黑河,0.00033909799932180403
北京,黑河,0.00033909799932180403
北京,黔东南苗族侗族自治州,0.00033909799932180403
北京,黔东南苗族侗族自治州,0.004747371990505256
北京,黔南布依族苗族自治州,0.003730077992539844
北京,齐齐哈尔,0.0013563919972872161
北京,齐齐哈尔,0.006103763987792472
北京,齐齐哈尔,0.0027127839945744322
北京,龙岩,0.00033909799932180403
北海,南宁,0.00033909799932180403
北海,烟台,0.00033909799932180403
北海,金华,0.0006781959986436081
北海,防城港,0.00033909799932180403
十堰,武汉,0.001017293997965412
十堰,武汉,0.002373685995252628
十堰,襄阳,0.003730077992539844
十堰,襄阳,0.0006781959986436081
南京,上海,0.015598507968802983
南京,上海,0.04645642590708715
南京,上海,0.09698202780603594
南京,上海,0.10342488979315022
南京,临沂,0.0006781959986436081
南京,伊犁哈萨克自治州,0.021702271956595458
南京,包头,0.0006781959986436081
南京,北京,0.012207527975584944
南京,北京,0.030518819938962362
南京,北京,0.06917599186164802
南京,北京,0.06375042387249916
南京,南平,0.01593760596812479
南京,南昌,0.00169548999660902
南京,南通,0.00508646998982706
南京,南通,0.013224821973550356
南京,南通,0.00508646998982706
南京,南通,0.015598507968802983
南京,南阳,0.00033909799932180403
南京,台州,0.00033909799932180403
南京,合肥,0.001017293997965412
南京,合肥,0.00033909799932180403
南京,合肥,0.009155645981688708
南京,合肥,0.011190233977619531
南京,哈尔滨,0.00033909799932180403
南京,喀什地区,0.01356391997287216
南京,嘉兴,0.003051881993896236
南京,天津,0.00033909799932180403
南京,天津,0.0
南京,天津,0.003051881993896236
南京,太原,0.00033909799932180403
南京,太原,0.00033909799932180403
南京,宁波,0.00033909799932180403
南京,宁波,0.00033909799932180403
南京,宁波,0.014242115971515769
南京,宣城,0.00033909799932180403
南京,宿迁,0.001017293997965412
南京,宿迁,0.00169548999660902
南京,宿迁,0.014920311970159377
南京,宿迁,0.005764665988470668
南京,常州,0.004069175991861648
南京,常州,0.0054255679891488644
南京,常州,0.010851135978297729
南京,常州,0.012207527975584944
南京,广州,0.002034587995930824
南京,张家口,0.00033909799932180403
南京,张家口,0.008816547982366904
南京,徐州,0.00339097999321804
南京,徐州,0.006442861987114276
南京,徐州,0.00678195998643608
南京,徐州,0.014920311970159377
南京,成都,0.002034587995930824
南京,成都,0.003051881993896236
南京,成都,0.009494743981010512
南京,扬州,0.0006781959986436081
南京,扬州,0.010851135978297729
南京,扬州,0.010851135978297729
南京,扬州,0.014242115971515769
南京,拉萨,0.00033909799932180403
南京,新余,0.003051881993896236
南京,新余,0.016615801966768397
南京,新余,0.00033909799932180403
南京,无锡,0.00339097999321804
南京,无锡,0.014920311970159377
南京,无锡,0.01356391997287216
南京,无锡,0.024075957951848085
南京,杭州,0.00033909799932180403
南京,杭州,0.00033909799932180403
南京,杭州,0.009155645981688708
南京,杭州,0.01593760596812479
南京,武汉,0.0054255679891488644
南京,武汉,0.00508646998982706
南京,池州,0.0
南京,池州,0.00033909799932180403
南京,沈阳,0.00033909799932180403
南京,泰安,0.00033909799932180403
南京,泰州,0.008816547982366904
南京,泰州,0.012546625974906748
南京,泰州,0.009155645981688708
南京,济南,0.0006781959986436081
南京,济南,0.002373685995252628
南京,济宁,0.001017293997965412
南京,淮南,0.00033909799932180403
南京,淮安,0.007799253984401492
南京,淮安,0.009833841980332316
南京,淮安,0.014920311970159377
南京,淮安,0.018311291963377416
南京,深圳,0.0006781959986436081
南京,深圳,0.012207527975584944
南京,深圳,0.030179721939640556
南京,深圳,0.03797897592404205
南京,温州,0.0006781959986436081
南京,滁州,0.002373685995252628
南京,滁州,0.003051881993896236
南京,滁州,0.0084774499830451
南京,滁州,0.01017293997965412
南京,盐城,0.003730077992539844
南京,盐城,0.006103763987792472
南京,盐城,0.015598507968802983
南京,盐城,0.013224821973550356
南京,石家庄,0.00169548999660902
南京,福州,0.00033909799932180403
南京,绍兴,0.00033909799932180403
南京,聊城,0.0006781959986436081
南京,芜湖,0.003051881993896236
南京,芜湖,0.00339097999321804
南京,芜湖,0.005764665988470668
南京,苏州,0.008138351983723296
南京,苏州,0.03560528992878942
南京,苏州,0.03831807392336385
南京,苏州,0.05154289589691421
南京,蚌埠,0.0013563919972872161
南京,衢州,0.00033909799932180403
南京,连云港,0.0006781959986436081
南京,连云港,0.006442861987114276
南京,连云港,0.004069175991861648
南京,连云港,0.004408273991183452
南京,郑州,0.00033909799932180403
南京,金华,0.003730077992539844
南京,镇江,0.0084774499830451
南京,镇江,0.014920311970159377
南京,镇江,0.019667683960664633
南京,镇江,0.028484231943031537
南京,长沙,0.0013563919972872161
南京,长沙,0.00033909799932180403
南京,阜阳,0.00033909799932180403
南京,阜阳,0.002373685995252628
南京,青岛,0.0
南京,青岛,0.003051881993896236
南京,马鞍山,0.00033909799932180403
南京,马鞍山,0.001017293997965412
南京,马鞍山,0.0027127839945744322
南京,黄山,0.0
南充,成都,0.00169548999660902
南充,成都,0.008138351983723296
南宁,上海,0.00169548999660902
南宁,上海,0.00508646998982706
南宁,上海,0.005764665988470668
南宁,九江,0.0006781959986436081
南宁,北京,0.004069175991861648
南宁,北京,0.010851135978297729
南宁,北京,0.002373685995252628
南宁,北海,0.002373685995252628
南宁,北海,0.002034587995930824
南宁,北海,0.00169548999660902
南宁,崇左,0.003730077992539844
南宁,崇左,0.005764665988470668
南宁,崇左,0.005764665988470668
南宁,崇左,0.004747371990505256
南宁,广州,0.0013563919972872161
南宁,新余,0.00033909799932180403
南宁,来宾,0.009155645981688708
南宁,来宾,0.00033909799932180403
南宁,来宾,0.0006781959986436081
南宁,柳州,0.007799253984401492
南宁,柳州,0.0084774499830451
南宁,柳州,0.017293997965412006
南宁,柳州,0.01627670396744659
南宁,桂林,0.00169548999660902
南宁,桂林,0.006103763987792472
南宁,桂林,0.018311291963377416
南宁,桂林,0.011190233977619531
南宁,梧州,0.0006781959986436081
南宁,梧州,0.003730077992539844
南宁,梧州,0.002034587995930824
南宁,梧州,0.0027127839945744322
南宁,武汉,0.00033909799932180403
南宁,河池,0.00033909799932180403
南宁,河池,0.004069175991861648
南宁,河池,0.012207527975584944
南宁,河池,0.004408273991183452
南宁,深圳,0.00169548999660902
南宁,深圳,0.004747371990505256
南宁,深圳,0.0084774499830451
南宁,深圳,0.007121057985757884
南宁,玉林,0.0054255679891488644
南宁,玉林,0.011190233977619531
南宁,玉林,0.009494743981010512
南宁,玉林,0.0054255679891488644
南宁,百色,0.004408273991183452
南宁,百色,0.012207527975584944
南宁,百色,0.01017293997965412
南宁,百色,0.01356391997287216
南宁,贵港,0.001017293997965412
南宁,贵港,0.004747371990505256
南宁,贵港,0.004747371990505256
南宁,贵港,0.007799253984401492
南宁,贵阳,0.001017293997965412
南宁,贺州,0.00033909799932180403
南宁,贺州,0.00169548999660902
南宁,贺州,0.001017293997965412
南宁,钦州,0.004747371990505256
南宁,钦州,0.004069175991861648
南宁,钦州,0.00508646998982706
南宁,钦州,0.005764665988470668
南宁,防城港,0.0027127839945744322
南宁,防城港,0.01017293997965412
南宁,防城港,0.010851135978297729
南宁,防城港,0.00508646998982706
南宁,青岛,0.0006781959986436081
南平,福州,0.0027127839945744322
南平,莆田,0.0006781959986436081
南昌,上海,0.009494743981010512
南昌,上海,0.017633095964733808
南昌,上海,0.017633095964733808
南昌,上饶,0.006103763987792472
南昌,上饶,0.008138351983723296
南昌,上饶,0.007460155985079688
南昌,九江,0.002373685995252628
南昌,九江,0.009833841980332316
南昌,九江,0.018311291963377416
南昌,九江,0.014920311970159377
南昌,六盘水,0.00033909799932180403
南昌,北京,0.004069175991861648
南昌,北京,0.013224821973550356
南昌,北京,0.013903017972193964
南昌,合肥,0.0013563919972872161
南昌,合肥,0.00033909799932180403
南昌,吉安,0.004408273991183452
南昌,吉安,0.00508646998982706
南昌,吉安,0.010851135978297729
南昌,嘉兴,0.0054255679891488644
南昌,嘉兴,0.004747371990505256
南昌,宁波,0.0054255679891488644
南昌,宜春,0.0006781959986436081
南昌,宜春,0.0054255679891488644
南昌,宜春,0.006103763987792472
南昌,宜春,0.009833841980332316
南昌,广州,0.00033909799932180403
南昌,广州,0.0013563919972872161
南昌,张掖,0.0
南昌,抚州,0.0006781959986436081
南昌,抚州,0.007799253984401492
南昌,抚州,0.00339097999321804
南昌,抚州,0.002373685995252628
南昌,新余,0.00169548999660902
南昌,景德镇,0.00169548999660902
南昌,景德镇,0.0006781959986436081
南昌,武汉,0.004747371990505256
南昌,淮北,0.00033909799932180403
南昌,深圳,0.0006781959986436081
南昌,深圳,0.007460155985079688
南昌,深圳,0.016615801966768397
南昌,深圳,0.011529331976941335
南昌,珠海,0.0027127839945744322
南昌,珠海,0.001017293997965412
南昌,芜湖,0.002373685995252628
南昌,芜湖,0.0013563919972872161
南昌,芜湖,0.002034587995930824
南昌,芜湖,0.001017293997965412
南昌,萍乡,0.001017293997965412
南昌,萍乡,0.00169548999660902
南昌,萍乡,0.002373685995252628
南昌,赣州,0.00033909799932180403
南昌,赣州,0.004408273991183452
南昌,赣州,0.008138351983723296
南昌,赣州,0.055272973889454055
南昌,长沙,0.00033909799932180403
南昌,青岛,0.0006781959986436081
南昌,鹰潭,0.00033909799932180403
南昌,鹰潭,0.00339097999321804
南通,上海,0.0084774499830451
南通,上海,0.0169548999660902
南通,上海,0.03255340793489318
南通,上海,0.039335367921329266
南通,北京,0.007121057985757884
南通,北京,0.007799253984401492
南通,南京,0.00169548999660902
南通,南京,0.00169548999660902
南通,南京,0.0013563919972872161
南通,南京,0.004747371990505256
南通,合肥,0.00033909799932180403
南通,宁波,0.001017293997965412
南通,杭州,0.00033909799932180403
南通,武汉,0.00033909799932180403
南通,淮安,0.00033909799932180403
南通,淮安,0.00033909799932180403
南通,深圳,0.00033909799932180403
南通,深圳,0.004747371990505256
南通,深圳,0.0006781959986436081
南通,盐城,0.00033909799932180403
南通,盐城,0.0013563919972872161
南通,盐城,0.001017293997965412
南通,石家庄,0.0
南通,苏州,0.00169548999660902
南通,苏州,0.005764665988470668
南通,运城,0.0006781959986436081
南通,酒泉,0.00033909799932180403
南通,镇江,0.00033909799932180403
南通,青岛,0.002034587995930824
南阳,深圳,0.0
南阳,郑州,0.0006781959986436081
博尔塔拉蒙古自治州,北京,0.0006781959986436081
厦门,三明,0.0027127839945744322
厦门,三明,0.004408273991183452
厦门,三明,0.10376398779247202
厦门,上海,0.001017293997965412
厦门,上海,0.018311291963377416
厦门,上海,0.03458799593082401
厦门,上海,0.034927093930145814
厦门,丽江,0.0
厦门,北京,0.003051881993896236
厦门,北京,0.021363173957273652
厦门,北京,0.038657171922685654
厦门,北京,0.0671414038657172
厦门,南宁,0.00033909799932180403
厦门,南平,0.002034587995930824
厦门,南平,0.00169548999660902
厦门,南平,0.061376737877246526
厦门,南昌,0.00033909799932180403
厦门,南昌,0.00033909799932180403
厦门,合肥,0.0006781959986436081
厦门,合肥,0.0006781959986436081
厦门,合肥,0.00339097999321804
厦门,嘉兴,0.001017293997965412
厦门,天津,0.0006781959986436081
厦门,天津,0.001017293997965412
厦门,宁波,0.0006781959986436081
厦门,宁波,0.004747371990505256
厦门,宿迁,0.0
厦门,广州,0.002373685995252628
厦门,广州,0.004408273991183452
厦门,成都,0.00169548999660902
厦门,成都,0.0006781959986436081
厦门,新余,0.00678195998643608
厦门,无锡,0.0006781959986436081
厦门,杭州,0.0013563919972872161
厦门,杭州,0.0006781959986436081
厦门,杭州,0.006442861987114276
厦门,武汉,0.00169548999660902
厦门,武汉,0.00169548999660902
厦门,泉州,0.014581213970837573
厦门,泉州,0.015598507968802983
厦门,泉州,0.030857917938284164
厦门,泉州,0.0840963038318074
厦门,深圳,0.014581213970837573
厦门,深圳,0.029840623940318754
厦门,深圳,0.03594438792811122
厦门,漳州,0.015598507968802983
厦门,漳州,0.025093251949813496
厦门,漳州,0.026788741946422515
厦门,漳州,0.03221430993557138
厦门,珠海,0.00033909799932180403
厦门,福州,0.0006781959986436081
厦门,福州,0.007460155985079688
厦门,福州,0.02611054594777891
厦门,福州,0.04577822990844354
厦门,苏州,0.0006781959986436081
厦门,莆田,0.0
厦门,莆田,0.00033909799932180403
厦门,菏泽,0.002034587995930824
厦门,锦州,0.00033909799932180403
厦门,镇江,0.00033909799932180403
厦门,鞍山,0.00033909799932180403
厦门,鹰潭,0.00169548999660902
厦门,龙岩,0.001017293997965412
厦门,龙岩,0.003051881993896236
厦门,龙岩,0.00169548999660902
厦门,龙岩,0.004069175991861648
台州,上海,0.0027127839945744322
台州,上海,0.01017293997965412
台州,上海,0.012885723974228552
台州,上海,0.009494743981010512
台州,上饶,0.0
台州,包头,0.00033909799932180403
台州,北京,0.00169548999660902
台州,咸宁,0.00033909799932180403
台州,宁波,0.0006781959986436081
台州,宁波,0.002034587995930824
台州,宁波,0.00033909799932180403
台州,成都,0.0
台州,无锡,0.0
台州,无锡,0.00033909799932180403
台州,杭州,0.00033909799932180403
台州,杭州,0.003051881993896236
台州,杭州,0.011529331976941335
台州,杭州,0.010851135978297729
台州,深圳,0.002034587995930824
台州,绍兴,0.0
台州,苏州,0.00033909799932180403
台州,苏州,0.00033909799932180403
台州,荆州,0.0
合肥,上海,0.006103763987792472
合肥,上海,0.01865038996269922
合肥,上海,0.030857917938284164
合肥,上海,0.03730077992539844
合肥,亳州,0.00169548999660902
合肥,亳州,0.0054255679891488644
合肥,亳州,0.007460155985079688
合肥,亳州,0.007799253984401492
合肥,六安,0.007799253984401492
合肥,六安,0.012885723974228552
合肥,六安,0.007799253984401492
合肥,六安,0.011190233977619531
合肥,兰州,0.00033909799932180403
合肥,北京,0.0027127839945744322
合肥,北京,0.01186842997626314
合肥,北京,0.015598507968802983
合肥,北京,0.028484231943031537
合肥,南京,0.0013563919972872161
合肥,南昌,0.0
合肥,嘉兴,0.002034587995930824
合肥,天津,0.0006781959986436081
合肥,宁波,0.00169548999660902
合肥,宁波,0.0006781959986436081
合肥,宁波,0.00169548999660902
合肥,安庆,0.00033909799932180403
合肥,安庆,0.002034587995930824
合肥,安庆,0.009833841980332316
合肥,安庆,0.012207527975584944
合肥,宣城,0.003051881993896236
合肥,宣城,0.004069175991861648
合肥,宣城,0.004747371990505256
合肥,宣城,0.006442861987114276
合肥,宿州,0.00033909799932180403
合肥,宿州,0.009494743981010512
合肥,宿州,0.005764665988470668
合肥,宿州,0.006103763987792472
合肥,成都,0.00033909799932180403
合肥,拉萨,0.004408273991183452
合肥,杭州,0.005764665988470668
合肥,池州,0.009155645981688708
合肥,池州,0.012207527975584944
合肥,池州,0.004069175991861648
合肥,池州,0.001017293997965412
合肥,泰安,0.0
合肥,济南,0.0
合肥,淮北,0.00169548999660902
合肥,淮北,0.002034587995930824
合肥,淮北,0.001017293997965412
合肥,淮南,0.002373685995252628
合肥,淮南,0.00339097999321804
合肥,淮南,0.0084774499830451
合肥,深圳,0.00033909799932180403
合肥,深圳,0.00033909799932180403
合肥,深圳,0.009155645981688708
合肥,深圳,0.009494743981010512
合肥,滁州,0.004069175991861648
合肥,滁州,0.006442861987114276
合肥,滁州,0.009833841980332316
合肥,滁州,0.01356391997287216
合肥,芜湖,0.024415055951169887
合肥,芜湖,0.0339097999321804
合肥,芜湖,0.024415055951169887
合肥,芜湖,0.026449643947100712
合肥,苏州,0.00033909799932180403
合肥,苏州,0.0
合肥,苏州,0.001017293997965412
合肥,蚌埠,0.00033909799932180403
合肥,蚌埠,0.00508646998982706
合肥,蚌埠,0.00678195998643608
合肥,蚌埠,0.007460155985079688
合肥,铜陵,0.004408273991183452
合肥,阜阳,0.0013563919972872161
合肥,阜阳,0.01186842997626314
合肥,阜阳,0.011529331976941335
合肥,阜阳,0.012885723974228552
合肥,青岛,0.002373685995252628
合肥,马鞍山,0.001017293997965412
合肥,马鞍山,0.006103763987792472
合肥,马鞍山,0.004747371990505256
合肥,马鞍山,0.004069175991861648
合肥,黄山,0.00033909799932180403
合肥,黄山,0.001017293997965412
合肥,黄山,0.00339097999321804
吉安,宜春,0.00033909799932180403
吉安,广州,0.0006781959986436081
吉安,无锡,0.00033909799932180403
吉安,深圳,0.0006781959986436081
吉安,赣州,0.017633095964733808
吉林,上海,0.00033909799932180403
吉林,北京,0.001017293997965412
吉林,嘉兴,0.00033909799932180403
吉林,长春,0.0006781959986436081
吉林,长春,0.00033909799932180403
吉林,长春,0.00033909799932180403
吕梁,太原,0.00033909799932180403
吕梁,太原,0.00033909799932180403
吴忠,北京,0.0006781959986436081
吴忠,榆林,0.00033909799932180403
吴忠,银川,0.001017293997965412
吴忠,银川,0.00339097999321804
吴忠,银川,0.00033909799932180403
周口,上海,0.00033909799932180403
周口,上海,0.002034587995930824
呼伦贝尔,太原,0.0013563919972872161
呼和浩特,上海,0.0006781959986436081
呼和浩特,乌兰察布,0.0084774499830451
呼和浩特,乌兰察布,0.008816547982366904
呼和浩特,乌海,0.00033909799932180403
呼和浩特,乌海,0.00033909799932180403
呼和浩特,兴安盟,0.0
呼和浩特,包头,0.0006781959986436081
呼和浩特,包头,0.010512037978975925
呼和浩特,包头,0.006103763987792472
呼和浩特,北京,0.00033909799932180403
呼和浩特,北京,0.003730077992539844
呼和浩特,北京,0.0054255679891488644
呼和浩特,北京,0.004069175991861648
呼和浩特,呼伦贝尔,0.0013563919972872161
呼和浩特,巴彦淖尔,0.00169548999660902
呼和浩特,巴彦淖尔,0.003051881993896236
呼和浩特,巴彦淖尔,0.0054255679891488644
呼和浩特,巴彦淖尔,0.002373685995252628
呼和浩特,张家口,0.00033909799932180403
呼和浩特,深圳,0.00033909799932180403
呼和浩特,石家庄,0.004408273991183452
呼和浩特,赤峰,0.003051881993896236
呼和浩特,赤峰,0.00033909799932180403
呼和浩特,通辽,0.002034587995930824
呼和浩特,通辽,0.00169548999660902
呼和浩特,通辽,0.00033909799932180403
呼和浩特,鄂尔多斯,0.00339097999321804
呼和浩特,鄂尔多斯,0.004408273991183452
呼和浩特,鄂尔多斯,0.008816547982366904
呼和浩特,锡林郭勒盟,0.002034587995930824
呼和浩特,锡林郭勒盟,0.004408273991183452
呼和浩特,锡林郭勒盟,0.0027127839945744322
呼和浩特,阿拉善盟,0.0
呼和浩特,阿拉善盟,0.00169548999660902
呼和浩特,青岛,0.00033909799932180403
咸宁,武汉,0.002034587995930824
咸宁,武汉,0.002373685995252628
咸宁,武汉,0.002373685995252628
咸宁,郑州,0.00033909799932180403
咸阳,延安,0.0013563919972872161
咸阳,渭南,0.00033909799932180403
咸阳,西安,0.00339097999321804
咸阳,西安,0.0006781959986436081
哈尔滨,七台河,0.00033909799932180403
哈尔滨,七台河,0.00033909799932180403
哈尔滨,上海,0.0027127839945744322
哈尔滨,上海,0.005764665988470668
哈尔滨,上海,0.005764665988470668
哈尔滨,上海,0.00678195998643608
哈尔滨,中山,0.00033909799932180403
哈尔滨,佳木斯,0.002373685995252628
哈尔滨,佳木斯,0.006103763987792472
哈尔滨,佳木斯,0.01186842997626314
哈尔滨,佳木斯,0.011529331976941335
哈尔滨,北京,0.003051881993896236
哈尔滨,北京,0.01627670396744659
哈尔滨,北京,0.02611054594777891
哈尔滨,北京,0.021363173957273652
哈尔滨,双鸭山,0.0006781959986436081
哈尔滨,双鸭山,0.002034587995930824
哈尔滨,双鸭山,0.005764665988470668
哈尔滨,嘉兴,0.00033909799932180403
哈尔滨,嘉兴,0.00033909799932180403
哈尔滨,大兴安岭地区,0.00033909799932180403
哈尔滨,大庆,0.004408273991183452
哈尔滨,大庆,0.00033909799932180403
哈尔滨,大庆,0.00339097999321804
哈尔滨,宁波,0.002034587995930824
哈尔滨,宁波,0.00033909799932180403
哈尔滨,成都,0.00033909799932180403
哈尔滨,无锡,0.003051881993896236
哈尔滨,沈阳,0.0006781959986436081
哈尔滨,深圳,0.002034587995930824
哈尔滨,深圳,0.01865038996269922
哈尔滨,温州,0.00033909799932180403
